name	tutorial1	tutorial2
chr6_125598312_125598859	4	3
chr6_125749301_125749843	6	2
chr6_125790415_125791210	4	2
chr6_125791266_125791980	8	2
chr6_125802838_125803359	4	2
chr6_125808521_125809265	2	2
chr6_125811085_125811609	8	2
chr6_125827919_125828430	5	2
chr6_125985894_125987156	3	2
chr6_126040344_126041349	1	2
chr6_126055640_126056479	4	2
chr6_126145970_126147021	1	2
chr6_126170825_126171364	2	2
chr6_126379288_126380032	2	2
chr6_126800568_126801180	2	2
chr6_127107858_127108565	8	2
chr6_127120858_127121552	2	2
chr6_127171468_127171995	2	2
chr6_127192599_127193377	3	2
chr6_127314520_127315489	2	2
chr6_127317190_127317714	5	2
chr6_127319067_127319898	2	2
chr6_127343126_127343848	1	2
chr6_127346267_127346863	6	2
chr6_127487887_127488544	2	2
chr6_127588602_127589353	2	2
chr6_127837872_127838526	2	1
chr6_127917821_127918628	2	2
chr6_128126089_128126589	2	2
chr6_128198562_128199290	2	2
chr6_128495175_128495965	2	2
chr6_128514673_128515490	3	2
chr6_128519287_128519813	6	3
chr6_128657113_128658001	2	4
chr6_128802327_128802970	2	2
chr6_128878370_128879024	2	2
chr6_128948056_128948747	2	2
chr6_129247680_129248344	2	2
chr6_129374517_129375222	2	2
chr6_129490212_129490900	14	2
chr6_129558127_129558733	2	2
chr6_129657381_129657962	6	1
chr6_129672271_129672781	2	2
chr6_129687152_129687680	6	2
chr6_129711322_129712018	2	2
chr6_129729077_129729644	3	2
chr6_129753337_129753873	2	2
chr6_129908270_129908814	4	2
chr6_129909886_129910745	2	2
chr6_130009088_130009986	2	2
chr6_130092033_130092683	2	2
chr6_130115153_130115785	2	2
chr6_130128206_130128739	4	2
chr6_130170284_130170785	2	2
chr6_130276481_130277179	2	1
chr6_130672253_130673084	2	2
chr6_130700690_130701597	2	2
chr6_130829265_130829958	2	2
chr6_130922869_130923391	2	2
chr6_130928485_130929147	3	2
chr6_131063031_131063729	15	4
chr6_131135239_131135775	10	2
chr6_131249977_131250579	2	2
chr6_131388091_131388624	2	1
chr6_131534098_131534626	2	2
chr6_131572587_131573209	2	2
chr6_131874643_131875146	2	2
chr6_131906952_131907908	2	1
chr6_131909659_131910387	2	2
chr6_132030933_132031584	2	2
chr6_132045102_132045736	1	2
chr6_132279377_132279948	3	2
chr6_132351945_132352872	2	2
chr6_132365456_132366026	6	2
chr6_132512317_132512822	11	3
chr6_132512886_132513465	9	1
chr6_132669730_132670423	4	2
chr6_132744771_132745283	2	2
chr6_132751144_132751790	4	2
chr6_132814070_132814606	10	4
chr6_132851425_132852035	3	2
chr6_132997672_132998266	2	2
chr6_133254519_133255027	2	2
chr6_133275687_133276608	2	2
chr6_133455819_133456659	2	2
chr6_133916441_133916950	2	2
chr6_133952720_133953557	7	2
chr6_134170616_134171357	2	2
chr6_134235874_134236940	1	2
chr6_134287736_134288884	2	2
chr6_134340384_134340970	2	2
chr6_134375117_134375744	2	2
chr6_134398370_134398953	4	2
chr6_134420368_134420899	4	4
chr6_134437273_134437870	10	2
chr6_134640656_134641511	2	2
chr6_134665938_134666625	4	2
chr6_134729052_134729874	2	2
chr6_134768864_134769453	4	2
chr6_134853360_134853981	2	2
chr6_134882323_134882892	2	2
chr6_135209703_135210346	3	2
chr6_135215627_135216614	4	2
chr6_135850817_135851864	4	2
chr6_136007237_136007815	6	2
chr6_136038225_136038759	2	2
chr6_136288204_136289592	3	1
chr6_136289671_136290255	10	2
chr6_136403411_136404006	4	2
chr6_136439364_136440169	2	1
chr6_136520278_136521013	2	2
chr6_136546926_136547782	2	1
chr6_136596128_136596648	2	2
chr6_136610070_136610702	8	2
chr6_136719495_136720073	2	1
chr6_136785158_136785830	4	2
chr6_136792241_136793449	6	2
chr6_137076381_137076897	4	2
chr6_137095566_137096253	4	2
chr6_137218395_137219610	4	2
chr6_137224775_137225333	10	2
chr6_137233211_137234167	2	1
chr6_137237690_137238493	4	2
chr6_137248655_137249249	2	2
chr6_137554737_137555259	2	2
chr6_137707539_137708286	4	2
chr6_137724747_137725263	2	4
chr6_137754369_137754870	2	1
chr6_137815913_137816489	3	2
chr6_137846561_137848127	2	2
chr6_137873090_137873853	2	2
chr6_137904477_137905812	2	3
chr6_137927624_137928146	4	2
chr6_137958814_137959352	2	2
chr6_138563952_138564547	2	2
chr6_138630625_138631568	2	2
chr6_138692066_138692631	6	2
chr6_138773224_138774000	4	2
chr6_138947992_138948513	2	2
chr6_138987258_138987922	1	2
chr6_139028772_139030026	8	2
chr6_139111553_139112151	2	2
chr6_139134814_139135531	9	2
chr6_139174819_139175812	6	2
chr6_139276041_139276617	2	2
chr6_139295863_139296430	2	2
chr6_139374338_139375694	7	1
chr6_139392790_139393296	10	2
chr6_139395634_139396446	2	2
chr6_139433447_139433988	4	2
chr6_139530955_139531490	2	2
chr6_139649434_139650243	2	1
chr6_139764297_139764935	4	2
chr6_139839390_139840055	12	4
chr6_140285370_140286244	2	2
chr6_140319818_140321150	1	4
chr6_140968214_140969074	2	2
chr6_140976763_140977911	2	1
chr6_141107483_141108021	2	2
chr6_141338046_141338784	2	2
chr6_141354233_141355079	4	2
chr6_141488352_141488966	6	2
chr6_141967623_141968167	2	2
chr6_142146908_142147432	13	4
chr6_142301782_142302290	10	2
chr6_142326298_142327241	2	2
chr6_142566719_142567301	2	2
chr6_142702385_142702982	4	4
chr6_142784267_142784792	2	2
chr6_142796646_142797164	4	2
chr6_142885994_142886870	2	2
chr6_142912928_142913471	2	4
chr6_142945214_142945863	4	2
chr6_142946137_142946709	8	4
chr6_142946902_142947512	2	2
chr6_142954736_142955360	5	2
chr6_142958575_142959384	2	2
chr6_143157954_143158595	12	2
chr6_143258833_143259405	4	2
chr6_143450407_143450942	4	2
chr6_143516508_143517046	2	2
chr6_143536933_143537477	6	2
chr6_143566855_143567475	4	2
chr6_143733450_143734028	2	2
chr6_143807708_143808301	8	2
chr6_143843038_143844007	3	2
chr6_143965611_143966240	4	2
chr6_144054771_144055486	2	2
chr6_144063911_144064422	10	3
chr6_144104865_144105368	2	2
chr6_144149701_144150547	4	1
chr6_144285617_144286177	2	2
chr6_144353647_144354334	4	2
chr6_144395728_144396353	4	2
chr6_144552203_144552998	2	2
chr6_144709234_144710184	2	2
chr6_144882433_144883229	2	2
chr6_145021541_145022144	2	2
chr6_145086704_145087232	3	2
chr6_145596387_145597027	2	2
chr6_145734011_145734736	1	2
chr6_145734951_145735622	21	6
chr6_145813180_145814066	2	1
chr6_145814069_145814986	6	1
chr6_145863279_145864399	4	2
chr6_145963923_145964751	14	3
chr6_146006179_146007039	2	2
chr6_146287022_146287935	2	2
chr6_146429997_146430977	2	2
chr6_146543357_146544275	8	2
chr6_146581845_146582455	2	2
chr6_146582683_146583290	14	2
chr6_146595815_146596575	8	4
chr6_146598429_146599170	2	2
chr6_146645991_146646761	2	2
chr6_146774881_146775510	2	2
chr6_146876145_146876799	4	2
chr6_147194573_147195297	2	4
chr6_147202288_147202796	6	4
chr6_147322142_147322792	8	2
chr6_147495661_147496443	2	2
chr6_147943567_147944153	2	2
chr6_148096048_148096777	2	2
chr6_148173524_148174048	2	2
chr6_148324199_148325119	2	2
chr6_148342488_148343071	2	2
chr6_148351153_148351757	4	2
chr6_148364261_148364946	7	1
chr6_148374475_148375281	1	1
chr6_148623920_148624440	4	4
chr6_148657012_148657558	4	2
chr6_148682834_148683387	5	2
chr6_148700519_148701479	2	2
chr6_148758508_148759012	12	4
chr6_148760808_148761433	6	2
chr6_148893732_148894239	2	2
chr6_149235131_149235649	8	2
chr6_149249535_149250321	2	1
chr6_149259659_149260188	10	3
chr6_149271339_149272080	6	2
chr6_149273254_149273771	8	2
chr6_149316624_149317247	1	1
chr6_149317268_149317876	5	3
chr6_149335948_149336630	2	2
chr6_149454177_149454864	8	1
chr6_149481644_149482145	1	1
chr6_149545814_149546435	8	4
chr6_149564839_149565766	2	2
chr6_149642445_149643406	2	2
chr6_149706365_149706927	2	2
chr6_149717866_149718374	5	2
chr6_149743252_149744143	2	2
chr6_149746315_149746841	4	2
chr6_149749307_149749883	12	4
chr6_149863058_149864617	2	4
chr6_149894919_149895600	4	2
chr6_150055046_150055914	2	2
chr6_150292925_150294326	2	3
chr6_150599624_150600155	2	1
chr6_150865406_150866555	10	2
chr6_151036087_151036829	2	2
chr6_151040732_151041412	12	1
chr6_151390269_151390893	22	4
chr6_151451899_151452869	3	6
chr6_151493675_151494628	5	2
chr6_151512374_151512999	12	2
chr6_151691080_151691612	2	2
chr6_151924293_151924845	2	2
chr6_151999138_151999797	2	2
chr6_152095071_152095632	4	2
chr6_152100063_152100682	20	4
chr6_152152013_152152527	2	2
chr6_152302046_152302549	6	2
chr6_152329336_152330043	2	1
chr6_152497706_152498485	2	2
chr6_152529152_152529924	6	2
chr6_152700734_152701527	2	2
chr6_152983235_152983822	11	3
chr6_153002646_153003304	18	2
chr6_153059676_153060195	2	2
chr6_153087436_153087997	3	2
chr6_153092116_153093107	3	2
chr6_153174470_153175307	2	2
chr6_153402092_153402935	2	2
chr6_153474860_153475528	2	2
chr6_153760776_153761840	2	2
chr6_153903269_153904237	2	2
chr6_153934273_153935237	2	2
chr6_154012620_154013319	2	2
chr6_154126283_154126813	6	2
chr6_154171961_154172610	2	2
chr6_154217033_154217592	2	1
chr6_154256675_154257410	4	2
chr6_154356553_154357129	4	4
chr6_154474555_154475061	8	6
chr6_154510332_154511116	2	2
chr6_154580991_154581720	2	2
chr6_154605152_154605684	2	2
chr6_154733503_154734243	11	3
chr6_154895094_154895614	2	1
chr6_155199689_155200466	2	2
chr6_155314379_155314893	22	6
chr6_155319708_155320365	3	2
chr6_155341133_155341640	2	2
chr6_155366535_155367218	2	2
chr6_155543446_155543965	2	2
chr6_155880851_155881409	4	2
chr6_156229213_156230187	2	2
chr6_156306536_156307200	4	6
chr6_156337833_156338779	2	2
chr6_156719869_156720589	10	1
chr6_156778037_156778883	4	1
chr6_157021179_157021837	6	3
chr6_157021945_157022457	4	3
chr6_157049163_157049721	4	2
chr6_157274533_157275101	4	2
chr6_157304495_157305382	2	2
chr6_157316799_157317569	2	1
chr6_157379563_157380443	3	2
chr6_157380918_157381904	8	2
chr6_157527510_157528318	2	2
chr6_157764244_157764770	15	3
chr6_157962504_157963220	5	2
chr6_158025825_158026817	8	2
chr6_158031314_158032348	2	2
chr6_158049307_158049905	2	2
chr6_158057240_158057786	20	6
chr6_158110627_158111645	2	2
chr6_158219198_158219738	4	2
chr6_158231486_158232418	2	2
chr6_158285037_158285570	2	2
chr6_158388723_158389652	2	2
chr6_158644416_158645042	2	2
chr6_158653478_158654043	2	2
chr6_158715970_158716483	7	2
chr6_158803191_158804001	2	2
chr6_158818762_158819731	4	2
chr6_158863044_158863594	2	2
chr6_158869627_158870299	8	3
chr6_158994870_158995740	10	1
chr6_158999218_159000262	6	6
chr6_159039309_159039842	13	5
chr6_159109273_159109866	2	2
chr6_159113745_159114299	2	2
chr6_159117507_159118168	11	2
chr6_159121067_159121642	1	3
chr6_159278406_159279401	2	2
chr6_159433957_159434661	2	2
chr6_159693341_159694367	5	1
chr6_159703057_159703910	1	2
chr6_159726459_159727483	18	2
chr6_159727594_159728611	2	1
chr6_159758206_159758952	2	2
chr6_159761741_159762289	3	2
chr6_159789372_159790013	8	2
chr6_159790145_159790650	7	4
chr6_159956482_159957310	2	2
chr6_159981789_159982343	12	2
chr6_159983883_159984663	14	3
chr6_159985232_159985827	4	2
chr6_160077776_160078680	2	2
chr6_160104079_160104707	2	1
chr6_160238713_160239293	2	2
chr6_160455781_160456680	4	2
chr6_160721213_160722104	2	2
chr6_160788036_160788651	1	2
chr6_160991353_160991866	12	3
chr6_161094843_161095493	2	2
chr6_161105690_161106354	2	2
chr6_161108783_161109424	4	2
chr6_161117211_161117811	4	2
chr6_161139624_161140859	4	2
chr6_161171689_161172523	1	2
chr6_161186039_161186675	23	6
chr6_161206635_161207518	2	2
chr6_161209694_161210388	2	2
chr6_161214949_161215562	16	2
chr6_161228987_161229581	14	2
chr6_161248354_161249017	2	2
chr6_161290429_161291361	2	2
chr6_161367325_161367895	4	2
chr6_161393750_161394309	2	4
chr6_161406575_161407396	2	1
chr6_161748720_161749274	4	2
chr6_162007477_162008132	2	2
chr6_162099306_162100145	10	2
chr6_162119205_162119815	8	2
chr6_162140357_162141203	2	2
chr6_163354031_163354544	5	2
chr6_163356262_163356829	8	2
chr6_163384303_163384955	1	2
chr6_163404818_163405677	2	4
chr6_163405700_163406344	10	2
chr6_163412171_163412752	2	2
chr6_163413484_163414111	2	1
chr6_163414466_163416355	2	3
chr6_163698083_163698640	4	2
chr6_163711553_163712807	14	2
chr6_163716644_163717319	2	2
chr6_163844232_163844735	2	1
chr6_163885327_163885859	2	2
chr6_163886188_163887189	2	2
chr6_163988209_163988721	6	2
chr6_164827639_164828538	1	2
chr6_165026116_165026933	2	2
chr6_165420711_165421293	2	3
chr6_165833374_165834232	2	2
chr6_165834651_165835266	2	4
chr6_165855798_165856599	2	2
chr6_166258751_166259304	9	3
chr6_166342356_166342876	13	2
chr6_166556655_166557227	9	2
chr6_166598334_166598878	2	2
chr6_166626118_166626846	1	2
chr6_166627233_166627925	13	2
chr6_166643852_166644578	4	2
chr6_166706703_166707633	2	2
chr6_166786638_166787498	2	2
chr6_166898715_166899587	1	2
chr6_166908751_166909381	2	2
chr6_166949263_166949902	2	1
chr6_166950169_166950763	2	3
chr6_166951982_166952530	8	2
chr6_166957231_166957745	3	2
chr6_166998813_166999577	9	2
chr6_167094900_167095844	2	1
chr6_167212304_167212854	2	2
chr6_167401200_167401776	2	2
chr6_167699342_167699941	4	2
chr6_168030641_168031371	2	2
chr6_168042997_168043990	2	2
chr6_168134996_168135586	2	2
chr6_168223999_168224518	2	2
chr6_168684275_168685254	2	2
chr6_168719644_168720408	2	2
chr6_168727418_168728073	2	2
chr6_168844351_168845009	2	2
chr6_169212856_169213459	10	6
chr6_169431661_169432547	2	2
chr6_169669876_169670383	2	2
chr6_169701781_169702498	14	2
chr6_169751385_169751905	8	3
chr6_169831305_169831850	1	2
chr6_169878640_169879461	2	2
chr6_170048523_170049153	7	6
chr6_170049588_170050185	4	2
chr6_170057622_170058186	2	2
chr6_170272424_170273257	2	2
chr6_170542728_170543435	2	2
chr6_170553986_170554511	15	6
chr6_170584061_170584751	7	2
chr7_45790_46394	4	2
chr7_114670_115664	8	2
chr7_118400_119068	1	2
chr7_119242_119782	4	4
chr7_141758_142320	2	2
chr7_149103_149672	14	4
chr7_149863_150380	7	2
chr7_150667_151196	2	2
chr7_192146_193460	1	1
chr7_200939_201727	2	2
chr7_209424_210335	2	2
chr7_516118_517339	4	2
chr7_744180_745059	2	2
chr7_876324_876859	2	2
chr7_954394_955032	3	4
chr7_992996_993561	4	2
chr7_1006673_1007569	2	2
chr7_1044168_1044674	5	2
chr7_1138107_1138690	2	2
chr7_1250650_1251536	2	2
chr7_1459133_1459688	15	2
chr7_1460309_1461151	1	2
chr7_1541166_1542053	1	2
chr7_1663462_1664049	2	2
chr7_1742616_1743532	2	1
chr7_1885035_1886010	2	2
chr7_1939153_1940392	5	3
chr7_1951027_1951917	6	2
chr7_2017726_2018586	2	2
chr7_2019419_2020597	2	3
chr7_2104144_2104664	2	2
chr7_2248993_2249546	6	2
chr7_2307428_2308199	2	2
chr7_2325025_2325704	4	2
chr7_2354392_2355057	11	6
chr7_2403017_2403696	4	2
chr7_2519157_2520053	7	1
chr7_2528998_2529549	4	2
chr7_2529631_2530844	7	2
chr7_2608925_2609493	4	2
chr7_2632463_2633108	2	2
chr7_2633607_2634282	6	4
chr7_2637324_2637944	4	2
chr7_2640337_2640958	2	2
chr7_2715345_2716664	2	2
chr7_2808727_2809287	2	2
chr7_2820421_2820944	4	2
chr7_2843557_2844831	20	3
chr7_2862947_2864027	8	2
chr7_2979980_2980802	3	4
chr7_3027861_3028370	2	2
chr7_3094317_3095273	6	1
chr7_3103854_3104562	6	2
chr7_3300666_3301456	6	6
chr7_4134375_4134965	2	2
chr7_4203841_4204671	2	2
chr7_4610374_4611204	2	2
chr7_4725125_4725968	6	2
chr7_5045456_5045959	6	2
chr7_5202096_5202673	2	2
chr7_5237086_5237776	4	2
chr7_5267725_5268258	2	2
chr7_5333322_5334299	2	2
chr7_5397062_5397663	7	4
chr7_5424671_5425341	3	6
chr7_5425756_5427168	2	6
chr7_5428224_5428908	2	2
chr7_5523014_5523569	6	2
chr7_5525202_5525978	4	4
chr7_5529340_5530997	3	1
chr7_5532771_5533280	4	1
chr7_5556179_5557067	7	2
chr7_5679699_5681087	2	3
chr7_5693480_5693993	4	4
chr7_5822813_5823501	14	2
chr7_5844950_5845881	4	2
chr7_6008829_6009391	12	2
chr7_6015417_6016054	2	2
chr7_6081209_6081748	18	2
chr7_6348659_6349274	9	2
chr7_6367866_6368549	2	2
chr7_6393327_6393912	14	2
chr7_6395737_6396690	3	2
chr7_6433586_6434214	4	2
chr7_6435352_6436050	4	4
chr7_6577125_6577707	2	3
chr7_6579402_6579966	2	2
chr7_6636997_6637500	4	4
chr7_6729286_6730469	2	2
chr7_7051121_7051991	3	2
chr7_7143225_7144177	2	2
chr7_7146495_7147411	2	2
chr7_7156830_7157511	2	2
chr7_7181676_7182820	17	2
chr7_7300575_7301322	4	2
chr7_7525341_7526039	2	2
chr7_7563868_7564962	1	2
chr7_7566474_7567651	3	2
chr7_7779573_7780223	2	2
chr7_7868122_7868703	5	2
chr7_7968453_7969480	1	3
chr7_8125692_8126216	10	2
chr7_8161106_8161623	4	2
chr7_8362572_8363573	4	2
chr7_8737224_8738418	2	2
chr7_9056220_9056850	2	2
chr7_9122487_9123349	2	2
chr7_10308303_10308871	2	2
chr7_10348594_10349145	1	2
chr7_10535260_10535768	2	2
chr7_10545927_10546495	2	2
chr7_10738482_10739311	2	2
chr7_10939980_10940991	12	6
chr7_10973432_10974162	14	2
chr7_10974211_10975212	3	2
chr7_11221930_11222455	4	2
chr7_11222651_11223393	2	1
chr7_11250805_11251757	2	2
chr7_11252698_11253222	6	4
chr7_11343502_11344251	4	1
chr7_11540156_11540869	2	2
chr7_11650015_11650697	2	2
chr7_11887888_11888766	2	2
chr7_12005042_12005820	2	2
chr7_12008825_12009516	2	2
chr7_12050212_12050896	2	2
chr7_12211076_12211752	5	4
chr7_12365651_12366164	2	2
chr7_12424071_12424665	2	2
chr7_12583024_12583609	6	2
chr7_12584800_12585412	12	8
chr7_12643407_12644018	2	2
chr7_12685933_12687286	13	4
chr7_12715546_12716071	8	2
chr7_13057383_13058333	2	2
chr7_13139036_13140000	2	2
chr7_13550277_13550791	2	2
chr7_13850031_13850611	2	2
chr7_14147545_14148133	2	2
chr7_14206096_14206814	1	2
chr7_14767932_14768973	3	1
chr7_14884896_14885686	2	2
chr7_14997444_14998277	2	2
chr7_15025678_15026260	2	2
chr7_15171497_15172770	2	2
chr7_15237193_15237769	2	4
chr7_15239686_15240312	2	2
chr7_15441368_15441985	2	2
chr7_15835625_15836269	1	1
chr7_15889422_15890142	2	2
chr7_16592297_16593011	2	2
chr7_16667916_16668503	8	2
chr7_16929081_16929659	6	2
chr7_16933787_16934383	2	2
chr7_17069036_17069617	8	2
chr7_17126875_17127376	4	2
chr7_17142704_17143382	3	2
chr7_17152557_17153115	2	2
chr7_17275480_17276807	2	2
chr7_17488194_17488830	2	2
chr7_17674055_17674857	2	2
chr7_17679682_17680603	2	2
chr7_17772988_17774251	1	4
chr7_17867085_17867719	1	2
chr7_17983129_17983648	2	2
chr7_18086557_18087347	6	2
chr7_18178183_18178709	5	2
chr7_18200475_18201416	2	1
chr7_18293133_18293684	1	2
chr7_18317282_18317829	2	2
chr7_18638029_18639206	7	3
chr7_18655664_18656313	6	2
chr7_18914936_18915503	2	2
chr7_18964432_18965202	2	2
chr7_19271537_19272403	2	2
chr7_19394247_19395102	2	2
chr7_19433105_19433913	4	2
chr7_19708798_19709358	10	8
chr7_19982713_19983643	4	2
chr7_20199042_20199813	14	2
chr7_20200255_20200801	8	2
chr7_20200910_20201820	6	2
chr7_20214830_20215423	2	2
chr7_20219658_20220264	35	4
chr7_20230143_20230658	6	2
chr7_20309997_20310536	2	2
chr7_20329446_20330089	2	1
chr7_20476658_20477354	2	2
chr7_20508097_20508636	8	2
chr7_20595922_20597100	2	2
chr7_20783566_20784409	4	1
chr7_20797847_20798740	3	2
chr7_21175513_21176106	2	3
chr7_21352193_21352704	2	2
chr7_21352722_21353384	9	6
chr7_21427153_21428227	7	4
chr7_21542680_21543227	2	1
chr7_21579650_21580664	3	2
chr7_21945791_21946414	10	2
chr7_21953348_21954201	2	2
chr7_22003542_22004127	2	2
chr7_22082840_22083590	4	2
chr7_22103580_22104082	6	4
chr7_22121943_22122580	3	2
chr7_22173935_22174650	6	2
chr7_22195869_22196839	2	2
chr7_22417692_22418483	2	2
chr7_22481372_22482119	2	1
chr7_22499697_22500244	2	2
chr7_22569735_22570306	5	1
chr7_22571496_22572174	2	2
chr7_22661879_22663764	4	2
chr7_22771761_22772715	2	2
chr7_22853556_22854776	12	4
chr7_23013863_23014420	22	4
chr7_23105532_23106073	4	2
chr7_23167150_23167854	2	2
chr7_23181698_23182224	6	4
chr7_23242147_23242694	2	1
chr7_23472396_23473163	2	2
chr7_23519218_23520074	2	2
chr7_23770882_23771595	2	2
chr7_23914365_23914885	2	2
chr7_24053121_24054032	2	2
chr7_24067960_24068517	2	2
chr7_24289760_24290674	4	1
chr7_24361350_24362109	2	2
chr7_24704987_24705752	2	2
chr7_24721591_24722451	4	2
chr7_24768994_24769891	2	2
chr7_24778754_24779321	5	2
chr7_24786862_24787415	6	4
chr7_24980034_24980562	12	2
chr7_24981022_24981643	2	2
chr7_25052375_25053163	2	2
chr7_25093257_25093788	2	2
chr7_25125156_25125722	19	7
chr7_25751291_25752101	2	2
chr7_25862150_25862812	8	2
chr7_26200444_26201080	8	2
chr7_26201233_26201757	5	4
chr7_26398062_26398653	8	2
chr7_26422922_26423663	2	2
chr7_26590293_26591095	2	2
chr7_26661275_26662276	2	2
chr7_26864422_26865180	13	4
chr7_26892882_26893827	2	2
chr7_26900028_26900796	2	2
chr7_27060274_27060845	2	2
chr7_27133809_27134524	2	2
chr7_27179667_27180180	2	2
chr7_27312782_27313565	2	1
chr7_27324213_27324714	2	2
chr7_27467841_27468560	1	2
chr7_27662691_27663232	13	5
chr7_27697711_27698212	4	2
chr7_27704703_27705252	2	2
chr7_27739835_27740447	6	5
chr7_27816976_27817940	2	2
chr7_27900847_27901494	2	4
chr7_28239602_28240225	2	2
chr7_28297549_28298535	4	2
chr7_28363169_28363719	2	1
chr7_28408393_28409317	2	2
chr7_28511057_28511940	2	2
chr7_28684591_28686157	2	2
chr7_28768048_28768983	4	2
chr7_29028362_29029256	2	1
chr7_29084775_29085315	6	2
chr7_29140737_29141273	4	2
chr7_29248731_29249258	2	2
chr7_29319721_29320363	9	2
chr7_29345562_29346078	2	2
chr7_29557965_29558473	10	2
chr7_29564735_29565250	2	4
chr7_29589994_29590589	2	2
chr7_29985096_29985854	2	2
chr7_30026398_30027104	15	2
chr7_30027789_30028839	2	2
chr7_30169123_30170029	3	2
chr7_30224512_30225127	2	4
chr7_30330615_30331119	2	2
chr7_30430326_30431177	2	2
chr7_30459538_30460094	4	2
chr7_30504315_30505285	7	2
chr7_30566930_30567483	5	2
chr7_30594025_30595558	3	2
chr7_30771745_30772572	6	2
chr7_30789256_30789793	2	2
chr7_30919400_30920220	2	2
chr7_31253546_31254091	2	2
chr7_31323695_31324282	2	2
chr7_31443315_31443821	2	2
chr7_31457010_31457816	2	2
chr7_31478594_31479156	8	2
chr7_31875374_31875887	4	4
chr7_31889903_31890698	1	2
chr7_32489732_32490667	4	1
